Sale_ID,Date_ID,Product_ID,Doctor_ID,Distributor_ID,Territory_ID,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit
S004547,20240308,P043,D0285,DT0071,T021,84,829.5,4749.37,64928.63,37065.0,27863.63
S004548,20230411,P038,D0300,DT0009,T021,100,60.44,191.14,5852.86,4019.0,1833.86
S004549,20241204,P037,D0194,DT0011,T022,300,36.4,592.08,10327.92,5571.0,4756.92
S004550,20240310,P010,D0047,DT0017,T016,387,162.27,579.43,62219.06,28649.61,33569.45
S004551,20230519,P010,D0040,DT0086,T009,696,170.66,2005.62,116773.74,51524.88,65248.86
S004552,20250306,P020,D0086,DT0060,T023,446,104.5,2200.35,44406.65,22411.5,21995.15
S004553,20250928,P022,D0110,DT0054,T017,141,151.5,826.34,20535.16,10185.84,10349.32
S004554,20251114,P047,D0232,DT0055,T009,297,123.71,1150.16,35591.71,19126.8,16464.91
S004555,20231018,P030,D0129,DT0038,T009,125,72.81,678.72,8422.53,5291.25,3131.28
S004556,20231220,P002,D0022,DT0047,T012,76,298.01,918.72,21730.04,14059.24,7670.8
S004557,20250929,P006,D0027,DT0068,T026,750,54.74,2808.14,38246.86,17797.5,20449.36
S004558,20230309,P022,D0115,DT0034,T002,510,150.26,2611.33,74021.27,36842.4,37178.87
S004559,20240508,P016,D0096,DT0052,T021,194,127.76,988.86,23796.58,11748.64,12047.94
S004560,20241212,P050,D0227,DT0049,T030,248,39.19,250.84,9468.28,5423.76,4044.52
S004561,20241114,P016,D0093,DT0038,T009,115,126.1,196.65,14304.85,6964.4,7340.45
S004562,20250129,P042,D0221,DT0033,T004,18,189.41,238.86,3170.52,1728.0,1442.52
S004563,20231116,P006,D0046,DT0095,T012,417,54.43,27.69,22669.62,9895.41,12774.21
S004564,20250703,P039,D0186,DT0078,T010,89,407.84,2403.21,33894.55,18874.23,15020.32
S004565,20251013,P037,D0187,DT0058,T005,328,35.11,394.66,11121.42,6090.96,5030.46
S004566,20250118,P002,D0010,DT0100,T023,5,299.32,67.7,1428.9,924.95,503.95
S004567,20251025,P011,D0063,DT0039,T017,731,114.74,6101.17,77773.77,45607.09,32166.68
S004568,20250830,P003,D0002,DT0042,T005,124,135.99,452.66,16410.1,8500.2,7909.9
S004569,20240825,P020,D0084,DT0088,T021,67,103.52,435.68,6500.16,3366.75,3133.41
S004570,20230517,P021,D0111,DT0044,T015,195,80.86,574.11,15193.59,12101.7,3091.89
S004571,20240913,P007,D0045,DT0081,T023,76,871.71,5093.64,61156.32,28873.92,32282.4
S004572,20240328,P037,D0192,DT0042,T017,434,35.79,234.94,15297.92,8059.38,7238.54
S004573,20231006,P004,D0002,DT0012,T005,113,76.47,93.18,8547.93,5315.52,3232.41
S004574,20251106,P044,D0210,DT0057,T028,288,40.11,480.41,11071.27,6393.6,4677.67
S004575,20250315,P030,D0142,DT0066,T021,112,74.39,79.01,8252.67,4740.96,3511.71
S004576,20240331,P020,D0077,DT0098,T018,592,102.11,1532.68,58916.44,29748.0,29168.44
S004577,20241007,P031,D0161,DT0001,T016,100,140.79,230.27,13848.73,6931.0,6917.73
S004578,20251127,P003,D0010,DT0038,T023,253,137.22,2600.35,32116.31,17343.15,14773.16
S004579,20250224,P020,D0096,DT0071,T021,454,101.32,782.6,45216.68,22813.5,22403.18
S004580,20250707,P026,D0129,DT0023,T023,121,101.44,574.64,11699.6,8571.64,3127.96
S004581,20231214,P004,D0008,DT0029,T026,433,77.93,933.56,32810.13,20368.32,12441.81
S004582,20250924,P001,D0016,DT0009,T011,74,580.13,1202.43,41727.19,25848.94,15878.25
S004583,20250904,P008,D0047,DT0084,T027,114,756.37,1992.42,84233.76,46726.32,37507.44
S004584,20240419,P026,D0142,DT0063,T019,319,101.93,1542.81,30972.86,22597.96,8374.9
S004585,20250317,P034,D0286,DT0044,T010,675,146.02,3094.37,95469.13,46703.25,48765.88
S004586,20231002,P014,D0056,DT0051,T010,315,130.26,1405.12,39626.78,20355.3,19271.48
S004587,20231204,P022,D0114,DT0067,T026,419,160.22,3138.15,63994.03,30268.56,33725.47
S004588,20240130,P038,D0190,DT0089,T001,305,62.3,608.22,18393.28,12257.95,6135.33
S004589,20250225,P009,D0027,DT0010,T016,283,37.26,740.51,9804.07,6613.71,3190.36
S004590,20240115,P050,D0282,DT0087,T019,406,37.5,356.04,14868.96,8879.22,5989.74
S004591,20241014,P011,D0072,DT0027,T028,115,117.09,1071.51,12393.84,7174.85,5218.99
S004592,20241213,P030,D0266,DT0077,T007,497,75.94,2279.34,35462.84,21038.01,14424.83
S004593,20240829,P040,D0261,DT0014,T021,78,968.36,1764.66,73767.42,43042.74,30724.68
S004594,20240702,P038,D0196,DT0073,T020,223,63.09,432.86,13636.21,8962.37,4673.84
S004595,20250512,P037,D0200,DT0046,T007,407,37.1,1115.79,13983.91,7557.99,6425.92
S004596,20250426,P040,D0183,DT0065,T006,96,1014.46,6531.34,90856.82,52975.68,37881.14
S004597,20230614,P004,D0020,DT0046,T021,467,76.27,1181.24,34436.85,21967.68,12469.17
S004598,20230213,P020,D0083,DT0083,T024,494,103.34,2508.36,48541.6,24823.5,23718.1
S004599,20250818,P019,D0090,DT0013,T025,251,203.92,1250.51,49933.41,21907.28,28026.13
S004600,20230707,P026,D0143,DT0039,T005,425,106.05,1893.54,43177.71,30107.0,13070.71
S004601,20240309,P010,D0038,DT0098,T027,460,165.23,2124.07,73881.73,34053.8,39827.93
S004602,20250921,P041,D0224,DT0057,T022,86,152.34,972.0,12129.24,7022.76,5106.48
S004603,20240904,P022,D0117,DT0094,T010,206,149.48,145.34,30647.54,14881.44,15766.1
S004604,20230413,P040,D0186,DT0082,T010,99,954.22,348.34,94119.44,54631.17,39488.27
S004605,20250101,P006,D0044,DT0059,T013,725,52.69,2663.75,35536.5,17204.25,18332.25
S004606,20240922,P020,D0099,DT0027,T019,108,103.25,14.89,11136.11,5427.0,5709.11
S004607,20230731,P036,D0197,DT0035,T025,79,244.07,215.47,19066.06,11353.09,7712.97
S004608,20250901,P016,D0086,DT0030,T023,360,129.34,933.56,45628.84,21801.6,23827.24
S004609,20230123,P022,D0104,DT0005,T021,491,155.75,5374.99,71098.26,35469.84,35628.42
S004610,20230409,P023,D0107,DT0006,T010,404,155.95,3230.87,59772.93,33584.52,26188.41
S004611,20230412,P010,D0048,DT0089,T009,375,161.33,2262.51,58236.24,27761.25,30474.99
S004612,20250904,P033,D0156,DT0021,T023,529,160.27,13.66,84769.17,47435.43,37333.74
S004613,20241214,P024,D0123,DT0076,T027,57,204.48,535.38,11119.98,4829.04,6290.94
S004614,20240804,P045,D0206,DT0069,T010,102,65.12,346.98,6295.26,3758.7,2536.56
S004615,20250216,P006,D0049,DT0058,T029,471,52.35,931.73,23725.12,11176.83,12548.29
S004616,20250615,P031,D0162,DT0078,T009,188,144.03,567.53,26510.11,13030.28,13479.83
S004617,20230803,P011,D0279,DT0089,T025,431,108.89,3624.77,43306.82,26890.09,16416.73
S004618,20251227,P016,D0096,DT0041,T021,581,133.54,761.2,76825.54,35185.36,41640.18
S004619,20251101,P006,D0295,DT0082,T010,160,54.57,204.7,8526.5,3796.8,4729.7
S004620,20250313,P002,D0017,DT0057,T028,80,316.03,414.8,24867.6,14799.2,10068.4
S004621,20240227,P004,D0011,DT0030,T025,117,74.11,691.88,7978.99,5503.68,2475.31
S004622,20230604,P044,D0202,DT0076,T006,640,39.5,1212.13,24067.87,14208.0,9859.87
S004623,20241022,P022,D0124,DT0005,T010,276,150.29,2035.28,39444.76,19938.24,19506.52
S004624,20240627,P006,D0047,DT0083,T027,144,54.51,520.23,7329.21,3417.12,3912.09
S004625,20230104,P011,D0074,DT0099,T012,221,113.5,431.8,24651.7,13788.19,10863.51
S004626,20230303,P010,D0029,DT0049,T016,748,169.09,6618.62,119860.7,55374.44,64486.26
S004627,20231018,P008,D0039,DT0056,T019,88,787.77,3273.22,66050.54,36069.44,29981.1
S004628,20240908,P023,D0107,DT0082,T010,315,158.94,1615.1,48451.0,26185.95,22265.05
S004629,20240607,P022,D0285,DT0066,T021,349,154.03,1970.04,51786.43,25211.76,26574.67
S004630,20240902,P004,D0001,DT0051,T006,577,78.07,2694.3,42352.09,27142.08,15210.01
S004631,20231203,P037,D0187,DT0067,T005,385,36.48,218.29,13826.51,7149.45,6677.06
S004632,20250309,P006,D0040,DT0085,T013,298,55.38,1197.63,15305.61,7071.54,8234.07
S004633,20230706,P004,D0003,DT0067,T002,619,76.31,1554.31,45681.58,29117.76,16563.82
S004634,20251021,P041,D0209,DT0054,T018,59,153.03,351.59,8677.18,4817.94,3859.24
S004635,20251204,P009,D0043,DT0076,T025,448,34.53,906.83,14562.61,10469.76,4092.85
S004636,20251030,P005,D0002,DT0067,T005,154,79.5,136.05,12106.95,7941.78,4165.17
S004637,20250302,P012,D0074,DT0018,T012,51,95.0,133.51,4711.49,3366.51,1344.98
S004638,20231127,P001,D0015,DT0041,T022,9,604.19,296.59,5141.12,3143.79,1997.33
S004639,20250510,P002,D0021,DT0082,T010,105,300.34,2336.5,29199.2,19423.95,9775.25
S004640,20241113,P025,D0101,DT0058,T017,72,102.21,496.3,6862.82,3344.4,3518.42
S004641,20230420,P044,D0204,DT0015,T020,413,39.94,407.12,16088.1,9168.6,6919.5
S004642,20230409,P027,D0150,DT0086,T001,62,311.64,989.91,18331.77,9105.94,9225.83
S004643,20250417,P034,D0159,DT0100,T009,123,146.7,1030.09,17014.01,8510.37,8503.64
S004644,20240208,P006,D0044,DT0087,T013,208,55.37,687.5,10829.46,4935.84,5893.62
S004645,20250808,P004,D0024,DT0054,T017,733,72.63,1486.04,51751.75,34480.32,17271.43
S004646,20251227,P002,D0020,DT0009,T021,46,319.12,1103.91,13575.61,8509.54,5066.07
S004647,20240820,P004,D0019,DT0073,T024,437,78.24,770.48,33420.4,20556.48,12863.92
S004648,20250929,P041,D0213,DT0081,T003,25,146.72,143.76,3524.24,2041.5,1482.74
S004649,20231120,P033,D0158,DT0042,T014,56,158.41,190.6,8680.36,5021.52,3658.84
S004650,20230117,P019,D0077,DT0093,T029,95,207.47,1396.24,18313.41,8291.6,10021.81
S004651,20240301,P022,D0113,DT0057,T019,390,159.77,3850.0,58460.3,28173.6,30286.7
S004652,20250113,P002,D0004,DT0025,T012,39,297.51,486.24,11116.65,7214.61,3902.04
S004653,20230824,P011,D0073,DT0056,T022,652,112.89,755.89,72848.39,40678.28,32170.11
S004654,20250701,P039,D0263,DT0071,T011,50,407.82,419.28,19971.72,10603.5,9368.22
S004655,20250326,P014,D0253,DT0065,T030,465,128.24,605.55,59026.05,30048.3,28977.75
S004656,20230704,P016,D0099,DT0009,T012,367,134.48,2390.37,46963.79,22225.52,24738.27
S004657,20230511,P003,D0258,DT0029,T016,241,139.75,1877.4,31802.35,16520.55,15281.8
S004658,20241127,P046,D0242,DT0019,T030,400,155.12,1913.24,60134.76,30680.0,29454.76
S004659,20240306,P026,D0130,DT0064,T024,217,99.44,362.3,21216.18,15372.28,5843.9
S004660,20241205,P044,D0215,DT0024,T019,467,39.64,1434.39,17077.49,10367.4,6710.09
S004661,20250301,P023,D0117,DT0056,T004,198,152.22,1083.68,29055.88,16459.74,12596.14
S004662,20250621,P016,D0083,DT0041,T004,210,128.29,1925.68,25015.22,12717.6,12297.62
S004663,20230613,P039,D0185,DT0012,T017,28,425.07,684.13,11217.83,5937.96,5279.87
S004664,20240725,P004,D0009,DT0097,T018,637,76.38,2826.13,45827.93,29964.48,15863.45
S004665,20251228,P008,D0039,DT0063,T019,20,745.9,820.39,14097.61,8197.6,5900.01
S004666,20250912,P014,D0067,DT0064,T003,85,127.71,146.64,10708.71,5492.7,5216.01
S004667,20250222,P030,D0143,DT0040,T005,62,71.81,163.02,4289.2,2624.46,1664.74
S004668,20240602,P021,D0118,DT0017,T008,351,84.19,849.16,28701.53,21783.06,6918.47
S004669,20241121,P043,D0214,DT0047,T020,56,812.46,3083.75,42414.01,24710.0,17704.01
S004670,20230317,P015,D0071,DT0004,T014,135,101.59,629.2,13085.45,10264.05,2821.4
S004671,20250707,P050,D0284,DT0073,T006,62,37.59,162.43,2168.15,1355.94,812.21
S004672,20240419,P001,D0001,DT0051,T006,65,591.73,2048.43,36414.02,22705.15,13708.87
S004673,20240921,P044,D0214,DT0064,T020,242,40.11,428.91,9277.71,5372.4,3905.31
S004674,20250412,P013,D0075,DT0057,T022,451,46.95,985.74,20188.71,12208.57,7980.14
S004675,20230519,P006,D0036,DT0084,T001,63,53.65,179.3,3200.65,1494.99,1705.66
S004676,20250620,P032,D0151,DT0023,T023,285,39.56,836.46,10438.14,7053.75,3384.39
S004677,20240406,P037,D0177,DT0040,T008,318,36.06,574.48,10892.6,5905.26,4987.34
S004678,20240423,P035,D0152,DT0061,T005,467,177.64,181.01,82776.87,51313.96,31462.91
S004679,20231030,P011,D0055,DT0098,T029,375,110.49,1667.27,39766.48,23396.25,16370.23
S004680,20230909,P009,D0050,DT0050,T022,104,35.09,23.89,3625.47,2430.48,1194.99
S004681,20250429,P011,D0075,DT0059,T022,494,114.18,4392.19,52012.73,30820.66,21192.07
S004682,20250805,P029,D0138,DT0010,T011,137,48.77,136.45,6545.04,4838.84,1706.2
S004683,20240914,P050,D0272,DT0035,T027,662,37.51,1154.29,23677.33,14477.94,9199.39
S004684,20230112,P020,D0083,DT0057,T004,369,97.58,1510.38,34496.64,18542.25,15954.39
S004685,20250102,P008,D0026,DT0053,T028,128,779.56,910.7,98872.98,52464.64,46408.34
S004686,20231230,P003,D0020,DT0071,T021,214,132.36,1667.45,26657.59,14669.7,11987.89
S004687,20240207,P004,D0007,DT0043,T021,429,72.34,1554.83,29479.03,20180.16,9298.87
S004688,20251110,P044,D0201,DT0021,T025,375,39.71,941.65,13949.6,8325.0,5624.6
S004689,20250731,P033,D0166,DT0019,T009,283,161.38,648.07,45022.47,25376.61,19645.86
S004690,20240120,P014,D0054,DT0027,T004,458,126.18,1107.79,56682.65,29595.96,27086.69
S004691,20240223,P013,D0065,DT0014,T011,394,48.42,1034.36,18043.12,10665.58,7377.54
S004692,20230707,P022,D0109,DT0048,T007,697,156.34,8014.18,100954.8,50351.28,50603.52
S004693,20230301,P005,D0002,DT0087,T005,35,81.77,60.95,2801.0,1804.95,996.05
S004694,20230912,P025,D0121,DT0042,T005,72,104.22,561.23,6942.61,3344.4,3598.21
S004695,20230310,P030,D0134,DT0054,T017,30,76.26,171.08,2116.72,1269.9,846.82
S004696,20230520,P017,D0088,DT0070,T021,195,132.17,172.47,25600.68,10481.25,15119.43
S004697,20241210,P017,D0078,DT0066,T016,523,131.32,3414.89,65265.47,28111.25,37154.22
S004698,20230423,P017,D0098,DT0012,T026,62,129.69,423.93,7616.85,3332.5,4284.35
S004699,20230524,P029,D0147,DT0069,T010,219,51.12,398.42,10796.86,7735.08,3061.78
S004700,20240306,P050,D0248,DT0040,T017,402,38.23,1100.45,14268.01,8791.74,5476.27
S004701,20240626,P022,D0111,DT0059,T028,344,154.42,4010.44,49110.04,24850.56,24259.48
S004702,20240108,P007,D0049,DT0088,T029,16,877.65,791.39,13251.01,6078.72,7172.29
S004703,20250202,P044,D0222,DT0061,T008,210,40.54,569.42,7943.98,4662.0,3281.98
S004704,20251027,P022,D0101,DT0042,T017,394,148.2,4640.36,53750.44,28462.56,25287.88
S004705,20240906,P011,D0071,DT0023,T030,88,114.02,235.22,9798.54,5490.32,4308.22
S004706,20241208,P041,D0219,DT0005,T020,282,146.99,1038.73,40412.45,23028.12,17384.33
S004707,20240126,P004,D0023,DT0072,T001,248,73.65,1031.47,17233.73,11665.92,5567.81
S004708,20250429,P010,D0037,DT0100,T020,350,159.63,1269.31,54601.19,25910.5,28690.69
S004709,20240518,P029,D0145,DT0023,T001,439,48.84,1572.7,19868.06,15505.48,4362.58
S004710,20240628,P003,D0004,DT0043,T012,599,134.2,3287.29,77098.51,41061.45,36037.06
S004711,20241115,P045,D0224,DT0097,T022,162,63.65,296.21,10015.09,5969.7,4045.39
S004712,20231211,P011,D0063,DT0019,T009,119,110.77,895.97,12285.66,7424.41,4861.25
S004713,20251229,P027,D0148,DT0074,T007,42,289.53,161.99,11998.27,6168.54,5829.73
S004714,20241221,P044,D0213,DT0081,T003,90,38.12,232.6,3198.2,1998.0,1200.2
S004715,20250222,P011,D0059,DT0042,T029,502,108.51,1972.1,52499.92,31319.78,21180.14
S004716,20250203,P020,D0078,DT0074,T016,552,104.52,2941.48,54753.56,27738.0,27015.56
S004717,20241117,P031,D0286,DT0044,T010,292,145.74,3305.72,39250.36,20238.52,19011.84
S004718,20231201,P026,D0146,DT0052,T007,323,106.02,57.77,34186.69,22881.32,11305.37
S004719,20240121,P014,D0265,DT0079,T028,531,132.54,1986.86,68391.88,34313.22,34078.66
S004720,20250501,P031,D0159,DT0100,T009,237,143.15,1550.55,32376.0,16426.47,15949.53
S004721,20230314,P033,D0172,DT0083,T027,40,158.95,135.42,6222.58,3586.8,2635.78
S004722,20230716,P006,D0049,DT0047,T011,71,51.84,133.7,3546.94,1684.83,1862.11
S004723,20231003,P050,D0247,DT0048,T029,488,37.36,304.12,17927.56,10672.56,7255.0
S004724,20251120,P021,D0113,DT0053,T019,310,85.32,1731.99,24717.21,19238.6,5478.61
S004725,20250913,P033,D0168,DT0022,T007,63,155.37,677.03,9111.28,5649.21,3462.07
S004726,20240206,P021,D0105,DT0058,T017,332,86.0,569.46,27982.54,20603.92,7378.62
S004727,20250729,P011,D0053,DT0022,T011,237,112.27,1893.49,24714.5,14786.43,9928.07
S004728,20230906,P004,D0273,DT0063,T013,371,76.36,2093.58,26235.98,17451.84,8784.14
S004729,20250809,P024,D0110,DT0060,T003,40,202.02,140.47,7940.33,3388.8,4551.53
S004730,20250702,P034,D0155,DT0012,T014,327,142.91,3005.62,43725.95,22625.13,21100.82
S004731,20231027,P031,D0174,DT0004,T014,240,135.41,2380.89,30117.51,16634.4,13483.11
S004732,20230831,P041,D0217,DT0097,T019,66,152.8,584.66,9500.14,5389.56,4110.58
S004733,20250328,P034,D0153,DT0016,T020,362,138.93,533.75,49758.91,25046.78,24712.13
S004734,20240309,P012,D0300,DT0092,T027,138,99.43,555.09,13166.25,9109.38,4056.87
S004735,20240111,P037,D0177,DT0048,T008,365,35.3,156.21,12728.29,6778.05,5950.24
S004736,20251002,P016,D0097,DT0016,T023,300,134.05,1694.35,38520.65,18168.0,20352.65
S004737,20240807,P004,D0025,DT0052,T005,713,76.48,3851.87,50678.37,33539.52,17138.85
S004738,20230723,P033,D0173,DT0086,T025,87,159.33,582.44,13279.27,7801.29,5477.98
S004739,20231126,P004,D0008,DT0040,T002,733,75.82,433.39,55142.67,34480.32,20662.35
S004740,20250530,P006,D0029,DT0020,T016,467,54.63,432.18,25080.03,11081.91,13998.12
S004741,20250419,P022,D0116,DT0049,T012,414,152.23,2674.38,60348.84,29907.36,30441.48
S004742,20230730,P037,D0181,DT0085,T028,472,36.17,698.2,16374.04,8765.04,7609.0
S004743,20240710,P011,D0068,DT0035,T030,504,110.9,1822.88,54070.72,31444.56,22626.16
S004744,20251222,P008,D0298,DT0082,T018,58,765.25,1256.5,43128.0,23773.04,19354.96
S004745,20240601,P022,D0293,DT0068,T002,632,151.39,4854.28,90824.2,45655.68,45168.52
S004746,20241007,P032,D0173,DT0016,T025,337,39.61,1064.76,12283.81,8340.75,3943.06
S004747,20230118,P021,D0110,DT0019,T003,103,83.9,262.09,8379.61,6392.18,1987.43
S004748,20230401,P033,D0154,DT0077,T021,442,155.96,1470.76,67463.56,39634.14,27829.42
S004749,20240324,P010,D0038,DT0015,T027,165,169.54,1474.39,26499.71,12214.95,14284.76
S004750,20250712,P004,D0016,DT0064,T006,571,72.51,2788.24,38614.97,26859.84,11755.13
S004751,20240411,P012,D0068,DT0081,T030,254,99.22,835.27,24366.61,16766.54,7600.07
S004752,20240219,P003,D0022,DT0009,T012,304,136.76,1446.16,40128.88,20839.2,19289.68
S004753,20250130,P022,D0253,DT0089,T030,174,152.22,636.43,25849.85,12569.76,13280.09
S004754,20241117,P023,D0115,DT0096,T002,438,160.42,3007.56,67256.4,36410.94,30845.46
S004755,20250214,P004,D0281,DT0002,T023,706,75.38,1020.31,52197.97,33210.24,18987.73
S004756,20250608,P041,D0217,DT0079,T019,206,153.52,2512.69,29112.43,16821.96,12290.47
S004757,20230216,P029,D0128,DT0027,T013,445,50.82,1186.48,21428.42,15717.4,5711.02
S004758,20231203,P050,D0236,DT0044,T010,142,37.07,189.1,5074.84,3105.54,1969.3
S004759,20240109,P006,D0050,DT0063,T022,385,51.88,565.33,19408.47,9136.05,10272.42
S004760,20241102,P022,D0114,DT0017,T014,450,148.5,1602.51,65222.49,32508.0,32714.49
S004761,20250814,P034,D0166,DT0007,T014,510,144.91,271.45,73632.65,35286.9,38345.75
S004762,20230908,P020,D0099,DT0027,T019,140,102.4,607.8,13728.2,7035.0,6693.2
S004763,20240102,P045,D0221,DT0022,T012,117,64.27,169.94,7349.65,4311.45,3038.2
S004764,20231229,P038,D0179,DT0027,T022,297,62.95,643.95,18052.2,11936.43,6115.77
S004765,20250208,P006,D0039,DT0033,T019,429,53.88,249.52,22865.0,10180.17,12684.83
S004766,20240204,P009,D0037,DT0092,T020,234,35.8,131.26,8245.94,5468.58,2777.36
S004767,20250624,P024,D0107,DT0076,T010,117,206.72,175.52,24010.72,9912.24,14098.48
S004768,20240809,P021,D0107,DT0090,T010,265,83.84,106.15,22111.45,16445.9,5665.55
S004769,20241204,P017,D0078,DT0070,T016,262,123.78,1570.03,30860.33,14082.5,16777.83
S004770,20230406,P033,D0269,DT0003,T012,79,152.72,410.34,11654.54,7083.93,4570.61
S004771,20241227,P031,D0153,DT0081,T020,206,143.7,544.93,29057.27,14277.86,14779.41
S004772,20241210,P009,D0038,DT0064,T027,279,34.71,738.67,8945.42,6520.23,2425.19
S004773,20230925,P008,D0041,DT0032,T009,73,771.4,3590.03,52722.17,29921.24,22800.93
S004774,20240510,P010,D0028,DT0042,T026,656,158.54,5859.63,98142.61,48563.68,49578.93
S004775,20251204,P019,D0076,DT0057,T028,131,204.74,668.91,26152.03,11433.68,14718.35
S004776,20240208,P008,D0048,DT0086,T009,123,758.36,1000.54,92277.74,50415.24,41862.5
S004777,20230330,P037,D0186,DT0044,T010,278,34.91,401.83,9303.15,5162.46,4140.69
S004778,20241115,P013,D0065,DT0009,T021,570,49.85,1765.94,26648.56,15429.9,11218.66
S004779,20250115,P044,D0220,DT0036,T024,112,39.06,224.77,4149.95,2486.4,1663.55
S004780,20231219,P025,D0115,DT0067,T002,48,108.28,337.22,4860.22,2229.6,2630.62
S004781,20240811,P002,D0269,DT0022,T012,38,297.18,701.85,10590.99,7029.62,3561.37
S004782,20240425,P044,D0218,DT0018,T012,481,39.63,999.77,18062.26,10678.2,7384.06
S004783,20231118,P004,D0016,DT0013,T006,73,73.71,419.69,4961.14,3433.92,1527.22
S004784,20230811,P010,D0042,DT0023,T030,240,170.61,2249.15,38697.25,17767.2,20930.05
S004785,20241001,P005,D0003,DT0077,T002,189,83.14,886.3,14827.16,9746.73,5080.43
S004786,20231113,P021,D0112,DT0004,T018,215,80.59,1281.98,16044.87,13342.9,2701.97
S004787,20251110,P004,D0003,DT0034,T002,198,75.32,395.12,14518.24,9313.92,5204.32
S004788,20251203,P013,D0261,DT0043,T021,504,46.3,1139.78,22195.42,13643.28,8552.14
S004789,20250212,P017,D0094,DT0036,T021,526,123.48,4825.03,60125.45,28272.5,31852.95
S004790,20250412,P006,D0039,DT0056,T019,465,55.3,279.18,25435.32,11034.45,14400.87
S004791,20240204,P009,D0038,DT0015,T027,154,35.39,172.77,5277.29,3598.98,1678.31
S004792,20250509,P034,D0157,DT0029,T008,229,140.92,260.18,32010.5,15844.51,16165.99
S004793,20230801,P028,D0135,DT0081,T024,149,280.27,2821.28,38938.95,23291.68,15647.27
S004794,20241224,P003,D0020,DT0066,T021,274,131.53,429.26,35609.96,18782.7,16827.26
S004795,20240306,P023,D0110,DT0034,T017,41,162.01,294.1,6348.31,3408.33,2939.98
S004796,20240615,P010,D0033,DT0069,T015,488,170.48,1361.8,81832.44,36126.64,45705.8
S004797,20230330,P040,D0180,DT0086,T001,95,951.41,1291.96,89091.99,52423.85,36668.14
S004798,20230916,P006,D0050,DT0097,T022,267,55.23,863.42,13882.99,6335.91,7547.08
S004799,20250217,P032,D0165,DT0006,T015,348,36.99,241.73,12630.79,8613.0,4017.79
S004800,20230223,P022,D0109,DT0047,T007,296,153.98,3122.28,42455.8,21383.04,21072.76
S004801,20240916,P004,D0015,DT0098,T022,740,73.4,2580.56,51735.44,34809.6,16925.84
S004802,20240115,P004,D0007,DT0043,T021,756,78.07,3079.33,55941.59,35562.24,20379.35
